Id,ActivityDate,TotalDistance,Calories
4558609924,4/12/2016,3.39000010490417,1909
4558609924,4/13/2016,3.28999996185303,1722
4558609924,4/14/2016,4.48999977111816,1922
4558609924,4/15/2016,5.15000009536743,2121
4558609924,4/16/2016,4.82000017166138,1997
4558609924,4/17/2016,6.40000009536743,2117
4558609924,4/18/2016,5.90999984741211,2116
4558609924,4/19/2016,3.5699999332428,1876
4558609924,4/20/2016,3.17000007629395,1788
4558609924,4/21/2016,9.07999992370605,2486
4558609924,4/22/2016,6.34999990463257,2094
4558609924,4/23/2016,4.55000019073486,2085
4558609924,4/24/2016,5.65999984741211,2173
4558609924,4/25/2016,5.34999990463257,2225
4558609924,4/26/2016,6.05000019073486,2223
4558609924,4/27/2016,6.32000017166138,2098
4558609924,4/28/2016,6.25,2185
4558609924,4/29/2016,5.17999982833862,1918
4558609924,4/30/2016,6.82000017166138,2105
4558609924,5/1/2016,2.26999998092651,1692
4558609924,5/2/2016,5.21999979019165,2066
4558609924,5/3/2016,3.48000001907349,1953
4558609924,5/4/2016,3.46000003814697,1842
4558609924,5/5/2016,7.01000022888184,2262
4558609924,5/6/2016,2.48000001907349,1722
4558609924,5/7/2016,5.44000005722046,1973
4558609924,5/8/2016,4.32999992370605,2666
4558609924,5/9/2016,7.57000017166138,2223
4558609924,5/10/2016,4.25,1889
4558609924,5/11/2016,6.01999998092651,2131
4558609924,5/12/2016,4.17000007629395,1452
4702921684,4/12/2016,5.88000011444092,2947
4702921684,4/13/2016,5.57999992370605,2898
4702921684,4/14/2016,6.36999988555908,2984
4702921684,4/15/2016,5.28000020980835,2896
4702921684,4/16/2016,9.02999973297119,3328
4702921684,4/17/2016,10.289999961853,3394
4702921684,4/18/2016,7.38000011444092,3013
4702921684,4/19/2016,5.44000005722046,2812
4702921684,4/20/2016,7.13000011444092,3061
4702921684,4/21/2016,5.30000019073486,2729
4702921684,4/22/2016,1.35000002384186,2241
4702921684,4/23/2016,12.2700004577637,3691
4702921684,4/24/2016,12.2200002670288,3538
4702921684,4/25/2016,7.42999982833862,3064
4702921684,4/26/2016,4.94999980926514,2784
4702921684,4/27/2016,5.71999979019165,2908
4702921684,4/28/2016,7.32000017166138,3033
4702921684,4/29/2016,8.05000019073486,3165
4702921684,4/30/2016,8.22999954223633,3115
4702921684,5/1/2016,0,2017
4702921684,5/2/2016,5.92000007629395,2859
4702921684,5/3/2016,7.67000007629395,3145
4702921684,5/4/2016,6.61999988555908,3004
4702921684,5/5/2016,6.98999977111816,3006
4702921684,5/6/2016,5.63000011444092,2859
4702921684,5/7/2016,11.6499996185303,3683
4702921684,5/8/2016,10.4300003051758,3287
4702921684,5/9/2016,6.67999982833862,2990
4702921684,5/10/2016,8.60999965667725,3172
4702921684,5/11/2016,7.96000003814697,3069
4702921684,5/12/2016,2.23000001907349,1240
5553957443,4/12/2016,7.57000017166138,2026
5553957443,4/13/2016,3.16000008583069,1718
5553957443,4/14/2016,11.1199998855591,2324
5553957443,4/15/2016,10.8599996566772,2254
5553957443,4/16/2016,3.76999998092651,1831
5553957443,4/17/2016,0.430000007152557,1397
5553957443,4/18/2016,2.4300000667572,1683
5553957443,4/19/2016,10.1099996566772,2284
5553957443,4/20/2016,1.76999998092651,1570
5553957443,4/21/2016,8.0600004196167,2066
5553957443,4/22/2016,7.63000011444092,2105
5553957443,4/23/2016,2.69000005722046,1776
5553957443,4/24/2016,1.17999994754791,1507
5553957443,4/25/2016,7.19000005722046,2033
5553957443,4/26/2016,7.76000022888184,2093
5553957443,4/27/2016,6.88000011444092,1922
5553957443,4/28/2016,7.63000011444092,1999
5553957443,4/29/2016,8.32999992370605,2169
5553957443,4/30/2016,0.779999971389771,1463
5553957443,5/1/2016,3.36999988555908,1747
5553957443,5/2/2016,6.38000011444092,1996
5553957443,5/3/2016,8.39000034332275,2116
5553957443,5/4/2016,2.76999998092651,1698
5553957443,5/5/2016,9.51000022888184,2156
5553957443,5/6/2016,6.28999996185303,1916
5553957443,5/7/2016,1.22000002861023,1494
5553957443,5/8/2016,4,1762
5553957443,5/9/2016,7.57999992370605,2272
5553957443,5/10/2016,10.710000038147,2335
5553957443,5/11/2016,3.22000002861023,1693
5553957443,5/12/2016,2.03999996185303,741
5577150313,4/12/2016,6.07999992370605,3405
5577150313,4/13/2016,3.78999996185303,2551
5577150313,4/14/2016,6.42000007629395,4022
5577150313,4/15/2016,9.07999992370605,4005
5577150313,4/16/2016,10.6599998474121,4274
5577150313,4/17/2016,9.14000034332275,4552
5577150313,4/18/2016,7.3899998664856,3625
5577150313,4/19/2016,9.42000007629395,3501
5577150313,4/20/2016,6.21999979019165,3192
5577150313,4/21/2016,8.09000015258789,4018
5577150313,4/22/2016,6.84999990463257,3329
5577150313,4/23/2016,5.71000003814697,3152
5577150313,4/24/2016,11.7799997329712,4392
5577150313,4/25/2016,4.78000020980835,3374
5577150313,4/26/2016,3.98000001907349,3088
5577150313,4/27/2016,5.1399998664856,3294
5577150313,4/28/2016,7.42999982833862,3580
5577150313,4/29/2016,5.92000007629395,3544
5577150313,4/30/2016,9.23999977111816,4501
5577150313,5/1/2016,9.98999977111816,4546
5577150313,5/2/2016,5.55999994277954,3014
5577150313,5/3/2016,8.25,3795
5577150313,5/4/2016,3.89000010490417,2755
5577150313,5/5/2016,5.6399998664856,3004
5577150313,5/6/2016,3.70000004768372,2643
5577150313,5/7/2016,0,1819
5577150313,5/8/2016,0,1819
5577150313,5/9/2016,2.55999994277954,2489
5577150313,5/10/2016,6.65000009536743,3841
5577150313,5/11/2016,3.03999996185303,1665
6117666160,4/12/2016,0,1496
6117666160,4/13/2016,0,1496
6117666160,4/14/2016,0,1496
6117666160,4/15/2016,10.5900001525879,2865
6117666160,4/16/2016,10.9099998474121,2828
6117666160,4/17/2016,5.40000009536743,2225
6117666160,4/18/2016,3.91000008583069,2018
6117666160,4/19/2016,8.40999984741211,2606
6117666160,4/20/2016,8.02000045776367,2536
6117666160,4/21/2016,15.0100002288818,4900
6117666160,4/22/2016,6.19999980926514,2409
6117666160,4/23/2016,8.68000030517578,2651
6117666160,4/24/2016,5.76000022888184,2305
6117666160,4/25/2016,0,1497
6117666160,4/26/2016,7.21000003814697,2450
6117666160,4/27/2016,7.1100001335144,2576
6117666160,4/28/2016,2.59999990463257,1879
6117666160,4/29/2016,7.23999977111816,2560
6117666160,4/30/2016,5.28000020980835,2275
6117666160,5/1/2016,6.73000001907349,2361
6117666160,5/2/2016,3.73000001907349,2044
6117666160,5/3/2016,0,1496
6117666160,5/4/2016,2.25999999046326,1902
6117666160,5/5/2016,7.40000009536743,2636
6117666160,5/6/2016,2.6800000667572,1838
6117666160,5/7/2016,5.53999996185303,2469
6117666160,5/8/2016,5.53000020980835,2250
6117666160,5/9/2016,3.38000011444092,1248
6290855005,4/12/2016,3.45000004768372,2560
6290855005,4/13/2016,5.40000009536743,2905
6290855005,4/14/2016,5.80000019073486,2952
6290855005,4/15/2016,7.17999982833862,2896
6290855005,4/16/2016,6.28000020980835,2783
6290855005,4/17/2016,5.94000005722046,3171
6290855005,4/18/2016,5.21000003814697,2766
6290855005,4/19/2016,5.40000009536743,2839
6290855005,4/20/2016,4.80999994277954,2701
6290855005,4/21/2016,0,2060
6290855005,4/22/2016,4.71999979019165,2796
6290855005,4/23/2016,0,2664
6290855005,4/24/2016,4.46000003814697,2703
6290855005,4/25/2016,5.90000009536743,2771
6290855005,4/26/2016,0,2060
6290855005,4/27/2016,4.21000003814697,2743
6290855005,4/28/2016,4.32999992370605,2687
6290855005,4/29/2016,0,2060
6290855005,4/30/2016,5.09999990463257,2843
6290855005,5/1/2016,7.44000005722046,3327
6290855005,5/2/2016,5.13000011444092,2725
6290855005,5/3/2016,4.57000017166138,2671
6290855005,5/4/2016,4.40999984741211,2718
6290855005,5/5/2016,4.78999996185303,2682
6290855005,5/6/2016,4.61999988555908,2806
6290855005,5/7/2016,4.17000007629395,2613
6290855005,5/8/2016,5.82999992370605,2712
6290855005,5/9/2016,4.75,2175
6290855005,5/10/2016,0,0
6775888955,4/12/2016,0,1841
6775888955,4/13/2016,2.91000008583069,2400
6775888955,4/14/2016,3.70000004768372,2507
6775888955,4/15/2016,0.920000016689301,2127
6775888955,4/16/2016,3.39000010490417,2225
6775888955,4/17/2016,1.78999996185303,2067
6775888955,4/18/2016,5.94999980926514,2798
6775888955,4/19/2016,0,1841
6775888955,4/20/2016,7.71999979019165,3727
6775888955,4/21/2016,0,1841
6775888955,4/22/2016,0.46000000834465,1922
6775888955,4/23/2016,0,1841
6775888955,4/24/2016,1.53999996185303,2053
6775888955,4/25/2016,4.6399998664856,2484
6775888955,4/26/2016,5.26999998092651,2584
6775888955,4/27/2016,0,1841
6775888955,4/28/2016,0.5,1993
6775888955,4/29/2016,0,1841
6775888955,4/30/2016,1.78999996185303,2280
6775888955,5/1/2016,1.77999997138977,2319
6775888955,5/2/2016,0,1841
6775888955,5/3/2016,0.00999999977648258,1843
6775888955,5/4/2016,0,1841
6775888955,5/5/2016,0,1841
6775888955,5/6/2016,3.36999988555908,2496
6775888955,5/7/2016,1.4099999666214,1032
6962181067,4/12/2016,6.73999977111816,1994
6962181067,4/13/2016,3.74000000953674,1718
6962181067,4/14/2016,1.02999997138977,1466
6962181067,4/15/2016,3.6800000667572,1756
6962181067,4/16/2016,8.73999977111816,2173
6962181067,4/17/2016,6.71000003814697,2027
6962181067,4/18/2016,7.53999996185303,2039
6962181067,4/19/2016,7.09999990463257,2046
6962181067,4/20/2016,9.55000019073486,2174
6962181067,4/21/2016,9.71000003814697,2179
6962181067,4/22/2016,7.09000015258789,2086
6962181067,4/23/2016,13.2399997711182,2571
6962181067,4/24/2016,3.3199999332428,1705
6962181067,4/25/2016,9.27000045776367,2194
6962181067,4/26/2016,6.90000009536743,2012
6962181067,4/27/2016,6.82000017166138,2034
6962181067,4/28/2016,8.35000038146973,2182
6962181067,4/29/2016,7.1100001335144,2254
6962181067,4/30/2016,6.65999984741211,2002
6962181067,5/1/2016,3.60999989509583,1740
6962181067,5/2/2016,8.53999996185303,2162
6962181067,5/3/2016,8.11999988555908,2072
6962181067,5/4/2016,6.71000003814697,2086
6962181067,5/5/2016,6.96000003814697,2066
6962181067,5/6/2016,3.91000008583069,1850
6962181067,5/7/2016,4.5,1947
6962181067,5/8/2016,2.76999998092651,1659
6962181067,5/9/2016,8.72000026702881,2105
6962181067,5/10/2016,10.210000038147,2361
6962181067,5/11/2016,4.44000005722046,1855
6962181067,5/12/2016,2.36999988555908,928
7007744171,4/12/2016,10.289999961853,2937
7007744171,4/13/2016,9.64999961853027,2742
7007744171,4/14/2016,8.23999977111816,2668
7007744171,4/15/2016,3.52999997138977,2098
7007744171,4/16/2016,3.09999990463257,2076
7007744171,4/17/2016,5.3899998664856,2383
